,Unnamed: 0,gvkey,deal year,Target name,pdpassgn,patents
275,275,25115,2001,Xircom Inc,12463335.0,"[6301242, 6308073, 6310584, 6314535, 6356935, 6361007, 6363107, 6363335, 6366258, 6366566, 6366772, 6388997, 6389059, 6408246, 6421368, 6434137, 6515970]"
276,276,25523,2001,Aronex Pharmaceuticals Inc,12388042.0,"[5567604, 5587458, 5614503, 5753262, 5811119, 5830498, 5965158, 5994321, 6150339, 6184369, 6200597, 6288042, 6355785, 7074769]"
277,277,28130,2001,Cambridge Technology Partners (Massachusetts) Inc,,
278,278,28585,2001,Fourth Shift Corp,,
279,279,29822,2001,CIDCO Inc,12489293.0,[6389293]
280,280,29822,2001,CIDCO Inc,11780447.0,"[5574777, 5583924, 5680447, 5699417, 5745557, 5754602, 5836009, 5862212, 6122353]"
281,281,30031,2001,Centennial Technologies Inc,12044948.0,"[5706239, 5944948, 6022439, 6434660]"
282,282,30239,2001,MedPlus Inc,,
283,283,30781,2001,PRI Automation Inc,12927546.0,"[6813543, 6827546]"
284,284,30781,2001,PRI Automation Inc,12153478.0,"[5615988, 5647718, 5673804, 5741109, 5970621, 6053478, 6106213, 6165268, 6265851, 6273237, 6278201, 6285951, 6290188, 6345851, 6397990, 6405843, 6443686, 6447233, 6452503, 6454512, 6520726, 6562094, 6609874, 6623235, 6647316, 6686823, 6711731, 6719100, 6732207, 6913302]"
285,285,30835,2001,Learn2.com Inc,12095091.0,[5995091]
286,286,31129,2001,Avert Inc,,
287,287,31194,2001,BTG Inc,,
288,288,60797,2001,Avant! Corp,11893643.0,"[5793643, 5798936, 5841664, 5847965, 5896300, 6002857, 6009252, 6031426, 6081658, 6236956, 6286126, 6289499, 6418551, 6499130, 6505323]"
289,289,61048,2001,Integrated Measurement Systems Inc,11945234.0,"[5845234, 6205407]"
290,290,61359,2001,Blue Wave Systems Inc,,
291,291,61541,2001,Healthcare.com Corp,,
292,292,61684,2001,Labtec Inc,12047434.0,"[5833186, 5947434]"
293,293,61684,2001,Labtec Inc,12629787.0,"[6178251, 6529787]"
294,294,62581,2001,Microware Systems Corp,12241723.0,"[5619250, 6141723, 6209063]"
295,295,62705,2001,Heartport Inc,11701576.0,"[5458574, 5501698, 5536251, 5545214, 5558644, 5569274, 5571215, 5584803, 5588949, 5601576, 5613937, 5618306, 5618307, 5626607, 5682906, 5695457, 5695504, 5702368, 5709335, 5713951, 5718725, 5725496, 5728151, 5732872, 5735290, 5738652, 5749892, 5755687, 5759170, 5762624, 5765568, 5766151, 5769812, 5769863, 5792094, 5795325, 5797933, 5799661, 5800375, 5807243, 5807318, 5810721, 5810757, 5810877, 5814016, 5814097, 5817062, 5817113, 5823956, 5829447, 5830214, 5849005, 5855210, 5855590, 5855614, 5860992, 5863366, 5868702, 5879499, 5881943, 5885228, 5885238, 5904697, 5904711, 5911702, 5913842, 5916193, 5924424, 5935103, 5941894, 5947363, 5951575, 5957832, 5957879, 5961481, 5971960, 5971973, 5972030, 5976159, 5980455, 5984867, 5997505, 6010531, 6027476, 6029671, 6042554, 6048309, 6056723, 6079414, 6090096, 6110187, 6125852, 6139492, 6142935, 6149583, 6152141, 6159178, 6168614, 6171321, 6176413, 6183486, 6193734, 6209773, 6224619, 6228071, 6248086, 6251093, 6253984, 6254615, 6280460, 6293920, 6322578, 6331157, 6346074, 6350252, 6416468, 6443922, 6443965, 6450390, 6451054, 6461365, 6478029, 6482151, 6482171, 6488693, 6491704, 6491705, 6494211, 6494897, 6508759, 6533770, 6558318, 6564805, 6565582, 6579259, 6582462, 6588643, 6589206, 6613069, 6631837, 6645197, 6651671, 6651672, 6659327, 6676678, 6679268, 6699231, 6699257, 6709441, 6783511, 6814700, 6821247, 6866650, 6899704, 6899718, 6902556, 6913600, 6913601, 6939297, 6974434, 6994669, 7025722, 7028692, 7056326, 7100614, 7112211, 7122044, 7131447]"
296,296,62738,2001,Sawtek Inc,12017265.0,"[4622525, 4684783, 5077545, 5111167, 5196811, 5369551, 5573172, 5690270, 5698786, 5700952, 5804729, 5818310, 5831167, 5831492, 5831494, 5864092, 5866867, 5905325, 5917265, 6011693, 6031315, 6054794, 6072264, 6097131, 6105226, 6349623, 6556104, 6559739, 6566980, 6571638, 6661313, 6698318, 6798318, 6833774, 6861927, 7100451, 7105980, 7109635]"
297,297,62814,2001,NOVA Corp,,
298,298,62925,2001,Open Market Inc,12009492.0,"[5708780, 5715314, 5724424, 5812776, 5909492, 6049785, 6195649, 6199051, 6205437, 6212634, 6279112, 6449599, 6490358]"
299,299,63038,2001,Cardiac Pathways Corp,11633967.0,"[5156151, 5228442, 5236424, 5239999, 5255679, 5279299, 5281218, 5324284, 5327889, 5330466, 5342295, 5345936, 5348554, 5389073, 5391147, 5396887, 5400783, 5404638, 5406946, 5409000, 5415166, 5423811, 5425364, 5425375, 5465717, 5478330, 5507802, 5527279, 5533967, 5545161, 5558073, 5578007, 5588964, 5607462, 5656029, 5658278, 5680860, 5697927, 5722401, 5730128, 5782899, 5800482, 5813991, 5820568, 5882346, 5895417, 5906605, 5908446, 5964796, 5993462, 5997532, 6010500, 6014579, 6015407, 6032077, 6119041, 6216027, 6235022, 6241666, 6277077, 6490474, 6695785]"
300,300,63771,2001,CUseeMe Networks Inc,,
301,301,63779,2001,Mediconsult.com Inc,,
302,302,63934,2001,Aviron,11678473.0,"[5578473, 5690937, 5721354, 5840520, 5922328, 5925751, 6040170, 6090391, 6291236, 6322967, 6458364]"
303,303,63955,2001,Alysis Technologies Inc,12131625.0,[6031625]
304,304,63956,2001,IMRglobal Corp,,
305,305,64145,2001,MessageMedia Inc,12346996.0,[6246996]
306,306,64173,2001,Credit Management Solutions Inc,,
307,307,64321,2001,Metro Information Services Inc,,
308,308,64682,2001,Exigent International Inc,12269496.0,"[6014628, 6048366, 6169496, 6256602, 6349340]"
309,309,64863,2001,eShare Communications Inc,,
310,310,64924,2001,Aris Corp,,
311,311,64927,2001,New Era of Networks Inc,12201556.0,"[5916307, 6101556]"
312,312,64931,2001,Aurora Biosciences Corp,12104808.0,"[5910287, 5928888, 5981200, 5985214, 6004808, 6063338, 6107477, 6143492, 6171780, 6200762, 6214563, 6221612, 6229603, 6232114, 6254833, 6284461, 6296811, 6349160, 6372185, 6410255, 6420130, 6426050, 6448089, 6495664, 6517781, 6638713, 6814933, 7087388]"
313,313,66027,2001,Focal Inc,12277095.0,"[5612050, 5618850, 5634946, 5662712, 5665063, 5698189, 5741323, 5749915, 5749968, 5779673, 5785993, 5800373, 5844016, 5849035, 5879688, 5879713, 5900245, 5942209, 6004315, 6004547, 6051248, 6083524, 6121341, 6123667, 6162241, 6176871, 6177095, 6201065, 6217894, 6261544, 6352682, 6352710, 6387977, 6410645, 6468520, 6531147, 6586751, 6639014, 6860870, 6936005, 6960340]"
314,314,66416,2001,Vysis Inc(BP PLC),12374871.0,"[5512433, 5663319, 5776688, 5804384, 5824478, 5837466, 5945674, 6140653, 6165714, 6194563, 6251601, 6268128, 6274871, 6277569, 6306587, 6306589, 6376188, 6455260, 6482589, 6569626, 6841388]"
315,315,111732,2001,Unigraphics Solutions Inc (Electronic Data Systems Corp),11998429.0,[5898429]
316,316,117701,2001,Allaire Corp,,
317,317,118167,2001,Prodigy Communications Corp,,
318,318,118446,2001,WebTrends Corp,12212238.0,"[6112238, 6317787, 6360261]"
319,319,119956,2001,Launch Media Inc,,
320,320,120818,2001,Juno Online Services Inc,12356739.0,"[6199106, 6205479, 6256739, 6311211, 6516341, 6615263]"
321,321,120818,2001,Juno Online Services Inc,11948397.0,"[5809242, 5838790, 5848397, 6014502]"
322,322,121377,2001,Liquent Inc,,
323,323,121755,2001,Digital Island Inc,12375470.0,"[6130890, 6185598, 6275470, 6415280, 6473405]"
324,324,122075,2001,Be Inc,,
325,325,122680,2001,Women.com Networks,,
326,326,122838,2001,NetSilicon Inc,12635514.0,[6535514]
327,327,124326,2001,Telemate Net Software Inc,,
328,328,125277,2001,Data Return Corp,,
329,329,127534,2001,C-bridge Internet Solutions,,
330,330,132406,2001,net.Genesis Corp,,
331,331,133325,2001,Eprise Corp,,
332,332,134451,2001,Packard BioScience Co,12202984.0,"[6102984, 6112530, 6362832, 6754375]"
333,333,134451,2001,Packard BioScience Co,12541379.0,"[6441379, 6485918]"
334,334,134451,2001,Packard BioScience Co,12101573.0,"[6001573, 6503723]"
335,335,134984,2001,CrossWorlds Software Inc,12194688.0,"[6094688, 6233585]"
336,336,135024,2001,Sequoia Software Corp,12632455.0,[6532455]
337,337,138470,2001,Rosetta Inpharmatics Inc,12322093.0,"[5965352, 6132969, 6146830, 6171794, 6197517, 6200803, 6203987, 6218122, 6221597, 6222093, 6232068, 6271002, 6300078, 6303291, 6324479, 6351712, 6352853, 6370478, 6453241, 6468476, 6518035, 6673536, 6691042, 6713257, 6801859, 6839635, 6847897, 6859735, 6950752, 6973388, 7013221, 7022481, 7035739, 7078169, 7130746, 7141398, 7150969]"
338,338,139749,2001,Zengine Inc (Miami Computer Supply Corp),,
339,339,140062,2001,Elastic Networks Inc,12687473.0,[6587473]
340,340,140065,2001,Genomica Corp,,
341,341,1324,2002,Scherer Healthcare Inc,11479703.0,"[4873997, 5109873, 5174306, 5379703, 5435322]"
342,342,3798,2002,Datum Inc,12233800.0,"[6133800, 6172570, 6370629, 6377585, 6393126]"
343,343,5174,2002,Gish Biomedical Inc,11258533.0,"[4592749, 4710176, 4969879, 5087250, 5158533, 5242425, 5279550, 5466216, 5632894, 5762869, 5837905]"
344,344,7329,2002,Micro General Corp(Fidelity National Financial Inc),11794526.0,"[5254812, 5694526, 5699257, 6019281]"
345,345,7536,2002,Pharmacia Corp,10342322.0,"[3955792, 4050473, 4123173, 4242322, 4265855, 4359203, 4372745, 4459864, 4482251, 4550077, 4566790, 4604365]"
346,346,7536,2002,Pharmacia Corp,11810173.0,"[5602171, 5610173, 5614642, 5650415, 5700823, 5710173, 5721277, 5760066, 5763198, 5763441, 5763470, 5766922, 5773459, 5773476, 5780496, 5783568, 5786488, 5789427, 5792771, 5792783, 5798374, 5804396, 5830648, 5834504, 5837524, 5837815, 5849742, 5880141, 5883110, 5883113, 5883116, 5886020, 5886195, 5891917, 5914343, 5932602, 5935993, 5942385, 5942428, 5958959, 5962312, 5972676, 5981569, 5990141, 6004967, 6051593, 6066463, 6080772, 6090838, 6103728, 6110957, 6114371, 6117673, 6130238, 6133305, 6136581, 6143765, 6147106, 6204267, 6207401, 6225335, 6225346, 6228641, 6235769, 6239161, 6248771, 6313158, 6316429, 6316479, 6316635, 6326469, 6329375, 6331555, 6335356, 6342593, 6350754, 6388063, 6395734, 6465210, 6465507, 6469032, 6482605, 6482848, 6486185, 6495353, 6506578, 6506763, 6514981, 6525072, 6528270, 6531502, 6569868, 6573293, 6576442, 6579897, 6596772, 6596878, 6599902, 6610688, 6635640, 6642232, 6642251, 6649635, 6653308, 6656716, 6656940, 6660763, 6677368, 6680170, 6680335, 6683082, 6689806, 6696448, 6696463, 6696482, 6706709, 6710067, 6716575, 6716870, 6750240, 6777417, 6797725, 6818440, 6841579, 6844177, 6846839, 6849641, 6855730, 6861418, 6861442, 6878733, 6906093, 6908930, 6908984, 6911446, 6987113, 7029912, 7037677, 7037909, 7053086, 7053113, 7053114, 7071332, 7105562, 7109185, 7115710, 7119090, 7119174, 7122548]"
347,347,11908,2002,IFR Systems,,
348,348,16437,2002,BEI Medical Systems Co Inc,11399501.0,"[4068556, 4103585, 4162399, 4167330, 4176286, 4203569, 4359688, 4362358, 4383317, 4385234, 4427972, 4445112, 4504776, 4577561, 4602155, 4678908, 4698608, 4736141, 4752683, 4808955, 4970511, 5015836, 5017772, 5053618, 5198616, 5216196, 5223667, 5250805, 5284059, 5299501, 5345206, 5390487, 5398498, 5442989, 5495204, 5533394, 5533395, 5677963, 5759870, 5942686]"
349,349,16437,2002,BEI Medical Systems Co Inc,11523741.0,"[5374188, 5423741, 5437629, 5503626, 5681340, 5843099]"
350,350,21204,2002,Syntellect Inc,11268519.0,"[4972469, 5148478, 5168519, 5181243]"
351,351,21507,2002,ACTV Inc,10673072.0,"[4573072, 4602279, 4847698, 4847699, 4847700, 5537141, 5585858, 5632007, 5682196, 5724091, 5774664, 5778181, 5861881, 6018768, 6181334, 6204843, 6215484, 6252586, 6330595, 6513069, 6758754, 7075899, 7079176, 7120871]"
352,352,22345,2002,Westwood Corp,12272428.0,[6172428]
353,353,23486,2002,Visionics Corp,12211517.0,[6111517]
354,354,23777,2002,Frontstep Inc,,
355,355,24877,2002,Matrix Pharmaceutical Inc,11850146.0,"[4619913, 4978332, 5573781, 5750146, 5874006, 5874402, 5925246, 5968355, 5980946, 6077545, 6224883, 6544962]"
356,356,25390,2002,SpaceLabs Medical Inc,11331990.0,"[5207654, 5209761, 5225672, 5231990, 5239492, 5253648, 5260693, 5269310, 5271409, 5277187, 5280790, 5291400, 5337750, 5350366, 5355149, 5361085, 5394876, 5396595, 5426723, 5450284, 5463346, 5467954, 5473536, 5482050, 5505206, 5511880, 5515083, 5537289, 5542428, 5588427, 5615234, 5622178, 5626140, 5662105, 5680857, 5682526, 5687722, 5715451, 5817008, 5865733, 5879293, 5882300, 6169913, 6471657, 6497659, 7144268]"
357,357,28265,2002,Avidyn Inc,,
358,358,28780,2002,ATPOS.COM INC,,
359,359,29436,2002,Proxim Inc,11512687.0,"[5053982, 5077753, 5231634, 5247469, 5306971, 5321799, 5412687, 5844900, 5875179, 5913174, 6006090, 6292508, 6466608, 6473449, 6667883, 6751250, 6861900, 6882691, 6950483, 6956815, 7085284]"
360,360,31459,2002,Ostex International Inc,21850647.0,"[5750647, 5817755]"
361,361,31534,2002,Intelligent Controls Inc,12018268.0,"[4591831, 5918268]"
362,362,60868,2002,ClickAction Inc,,
363,363,60901,2002,HNC Software Inc,11919226.0,"[5745654, 5794178, 5819226, 6173275, 6226408, 6330546, 6366897, 6430539]"
364,364,61723,2002,Synaptic Pharmaceutical Corp,11886157.0,"[5360735, 5403847, 5453509, 5472866, 5476782, 5508306, 5516653, 5545549, 5556753, 5559021, 5578611, 5595880, 5602024, 5610174, 5639652, 5652113, 5658786, 5661024, 5677321, 5712148, 5714381, 5756348, 5766848, 5766879, 5767131, 5780485, 5786155, 5786157, 5861309, 5866579, 5882855, 5885785, 5935925, 5942517, 5948804, 5958709, 5968819, 5972624, 5976814, 5985585, 5989834, 5989920, 5990128, 6015819, 6040451, 6046331, 6057350, 6083705, 6083749, 6093727, 6096507, 6117990, 6124331, 6127131, 6156518, 6159990, 6159998, 6172066, 6210967, 6211198, 6211241, 6214853, 6218390, 6218408, 6221613, 6221616, 6221660, 6222040, 6225115, 6225330, 6228861, 6245773, 6248747, 6262246, 6268369, 6274585, 6287788, 6291195, 6294566, 6300087, 6303643, 6310076, 6316203, 6316637, 6326617, 6329197, 6331401, 6340683, 6362182, 6368812, 6376243, 6376503, 6383762, 6391877, 6403626, 6406859, 6413731, 6420532, 6432655, 6436982, 6440988, 6448011, 6468756, 6468767, 6475746, 6495583, 6498177, 6531471, 6569856, 6586191, 6602888, 6608086, 6620815, 6645774, 6680323, 6706716, 6709831, 6713265, 6720324, 6723552, 6723741, 6727257, 6727264, 6734182, 6770444, 6777426, 6790656, 6818445, 7105544]"
365,365,62859,2002,Mechanical Dynamics Inc,12668280.0,[6568280]
366,366,62975,2002,Paravant Inc,12725016.0,[6625016]
367,367,63004,2002,Fusion Medical Technologies Inc,12799262.0,"[5669934, 5690675, 5749895, 5791352, 5824015, 5895412, 5908054, 5931165, 5957166, 6007613, 6063061, 6066325, 6334865, 6699262]"
368,368,63324,2002,Excelon Corp,,
369,369,63822,2002,Innoveda Inc,,
370,370,63836,2002,ONTRACK Data International Inc,12245088.0,"[6145088, 6347375]"
371,371,63941,2002,Triangle Pharmaceuticals Inc,12181786.0,"[6081786, 6188988, 6215004, 6410546, 6518425, 6528515, 6576776]"
372,372,65315,2002,INSpire Insurance Solutions Inc,,
373,373,111488,2002,Inktomi Corp,12309003.0,"[6128623, 6128627, 6209003, 6289358, 6292880, 6308214, 6360215, 6442606, 6453319, 6564208, 6675161, 6687732, 6711567, 6848005, 6915307, 6941302, 6993590, 7117262, 7136935]"
374,374,112001,2002,Collateral Therapeutics Inc,12579654.0,[6479654]
375,375,117359,2002,Momentum Business Applications Inc,,
376,376,121481,2002,Viant Corp,,
377,377,121693,2002,US Search.com Inc,12947974.0,[6847974]
378,378,121835,2002,Clarent Corp,12553030.0,"[6167060, 6356545, 6453030, 6477164]"
379,379,122171,2002,Hoovers Inc,,
380,380,123019,2002,SilverStream Software Inc,12456930.0,"[6097382, 6209029, 6330006, 6356930, 6563522]"
381,381,123080,2002,Wink Communications Inc (Liberty Broadband Interactive Television),13128327.0,[7028327]
382,382,126717,2002,Official Payments Corp,,
383,383,126773,2002,McAfee.com Corp(Networks Associates Inc),,
384,384,127541,2002,Truetime Inc,,
385,385,128560,2002,Extensity Inc,,
386,386,129635,2002,Vicinity Corp,12463392.0,"[6282540, 6363392, 6424933]"
387,387,132641,2002,OraPharma Inc,12783067.0,"[6682348, 6683067, 6893665, 6946118]"
388,388,132702,2002,OTG Software Inc,,
389,389,133729,2002,Oratec Interventions Inc,12235999.0,"[5785705, 5823994, 5954716, 5980504, 6004320, 6007533, 6007570, 6068628, 6073051, 6095149, 6099514, 6122549, 6126682, 6135999, 6162217, 6168593, 6176857, 6214001, 6246913, 6258086, 6261311, 6283960, 6290715, 6350262, 6358273, 6379350, 6391028, 6436129, 6440141, 6461353, 6461357, 6482204, 6517568, 6544260, 6547810, 6551279, 6638276, 6645203, 6645204, 6695839, 6699244, 6726685, 6733496, 6749605, 6757565, 6767347, 6832997, 6878155, 6939346, 6997941, 7069087]"
390,390,134744,2002,SignalSoft Corp,12312392.0,"[6212392, 6321092, 6424840]"
391,391,134764,2002,Talarian Corp,,
392,392,134869,2002,Genomic Solutions Inc,12823569.0,[6723569]
393,393,134869,2002,Genomic Solutions Inc,12402159.0,"[6238910, 6302159, 6432696, 6496309]"
394,394,135914,2002,ONI Systems Corp,12404347.0,"[6275329, 6304347, 6331906, 6339503, 6339506, 6424756, 6427036, 6438311]"
395,395,137357,2002,Genuity Inc,12677595.0,"[6185619, 6310893, 6311182, 6347366, 6370579, 6405188, 6442856, 6480879, 6490629, 6493431, 6493437, 6526062, 6539542, 6567378, 6567854, 6577595, 6603848, 6609087, 6618726, 6629126, 6633854, 6690262, 6691148, 6693899, 6700972, 6707797, 6745242, 6754177, 6760761, 6763095, 6768777, 6795400, 6799177, 6804316, 6831945, 6879572, 6879689, 6894991, 6907401, 6909696, 6910135, 6925399, 7054308, 7099281]"
396,396,138487,2002,H Power Corp,11392600.0,"[5292600, 5445904, 5510201, 5629102, 5643352, 5683828, 5690902, 5776625, 5830426, 5840270, 5858567, 5863671, 5925322, 6048634, 6051331, 6093501, 6727014, 6730424, 6805983, 6836123, 6869704, 7049014, 7141322]"
397,397,138701,2002,AvantGo Inc,12441316.0,"[6341316, 6421717, 6553412]"
398,398,138706,2002,PeoplePC Inc,,
399,399,140067,2002,InforMax Inc,,
400,400,140798,2002,MediChem Life Sciences Inc (Oshkosh Truck Corp),,
401,401,141390,2002,Ribapharm Inc,12523695.0,"[6423695, 6815542, 6831069, 6833361, 6906190]"
402,402,143444,2002,Simplex Solutions Inc,12391324.0,"[5999010, 6291324, 6438733, 6480986]"
403,403,1281,2003,Allen Telecom Inc,12137912.0,"[5724051, 5774789, 5798676, 5805033, 5825267, 5896107, 5898410, 5917455, 5934606, 5940044, 5963179, 6037912, 6138024, 6160460, 6215451, 6404775, 6522225, 6535086, 6608597, 6665332, 6690330]"
404,404,1281,2003,Allen Telecom Inc,10232091.0,"[3996592, 4132091, 4158974, 4197271, 4208662, 4212408, 4232421, 4241851, 4242844, 4258004, 4292840, 4299102, 4327809, 4342946, 4348899, 4352519, 4441762, 4447091, 4459597, 4474353, 4524331, 4596969, 4613215, 4625213, 4644303, 4660004, 4726071, 4839660, 4890315, 4941200, 5023930, 5065119, 5065449, 5093923, 5095528, 5115514, 5152002, 5157410, 5168574, 5191304, 5218715, 5448619, 5512914, 5548803, 5561845, 5581047, 5581049]"
405,405,1281,2003,Allen Telecom Inc,10187877.0,"[3994041, 4016619, 4029114, 4063327, 4087877, 4144960, 4244071, 4266482, 4343348, 4373186, 4391131, 4418388, 4467403, 4489824, 4635472, 4744505, 4858686, 5012749, 5150520, 5226311, 5257662, 5329988, 5373896, 5407004]"
406,406,2226,2003,Biogen Inc,11459032.0,"[4873316, 4874702, 4874743, 4879224, 4894332, 4895716, 4943627, 4945052, 4950646, 4956281, 4956288, 4980160, 5017688, 5047336, 5081019, 5082783, 5109124, 5122372, 5168049, 5169936, 5182196, 5182260, 5185441, 5196403, 5196404, 5217870, 5219990, 5223394, 5240913, 5242810, 5242811, 5256559, 5272254, 5272263, 5298489, 5354665, 5359032, 5359033, 5367056, 5401642, 5401658, 5425936, 5427780, 5433940, 5446131, 5470721, 5484711, 5487984, 5514409, 5545723, 5547853, 5561236, 5595884, 5616559, 5641748, 5654177, 5656438, 5656599, 5661004, 5667965, 5670149, 5691160, 5691311, 5728677, 5795964, 5804604, 5837844, 5869040, 5871732, 5871734, 5888507, 5914111, 5925351, 5928643, 5932214, 6127332, 6162432, 6171800, 6183993, 6190887, 6239108, 6248713, 6252043, 6268122, 6270955, 6297355, 6306840, 6307025, 6316003, 6323027, 6326183, 6338953, 6376538, 6403087, 6423824, 6429303, 6444793, 6482409, 6495525, 6544520, 6552216, 6596687, 6602503, 6605600, 6605601, 6624152, 6627202, 6630503, 6630512, 6649600, 6652856, 6664385, 6669941, 6677135, 6686350, 6696423, 6764681, 6800735, 6835557, 6861509, 6875743, 6962978, 7030080, 7112665]"
407,407,2226,2003,Biogen Inc,11186713.0,[5086713]
408,408,2226,2003,Biogen Inc,12833763.0,"[6733763, 6896885, 6897044, 6897297, 6955810, 6994840, 6998125, 7022686, 7074406, 7118924, 7122187, 7153508]"
409,409,2226,2003,Biogen Inc,10630901.0,"[4530901, 4563423, 4605512, 4693973, 4710463, 4716112, 4753879, 4999422]"
